0;trenger hjelp med å finne bestillingen min
0;jeg har bestilt ting og det har ikke blitt oppnådd
0;jeg vet ikke når jeg vil motta bestillingen min
0;Begynn å bli litt irritert, bestillingen min ville være her, men ikke kommet
0;Det har vært 10 dager og jeg har ikke mottatt varene ennå?
0;Det står at jeg vil ha en sporingskobling, men det er kommet, når vil det?
0;Et lite problem. Jeg trenger en sporingskobling?
0;Er det mulig å få levering før 22/12
0;har ikke mottatt noen melding via sms!
0;Har du informasjon om bestillingen min?
0;Har du noen sporingsnummer for bestillingen min?
0;Har du sendt min bestilling
0;hei jeg trenger å vite hvor bestillingen min er
0;Hei jeg har et spørsmål til deg. Hvor er bestillingen min?
0;Hei, jeg har ikke mottatt beskjed om at bestillingen min er kommet
0;Hei, jeg sitter her og tenker på når bestillingen min kommer
0;hei Jeg vil gjerne se hvor langt bestillingen min har kommet
0;Hei kan du hjelpe meg med mitt spørsmål. Jeg trenger en sporingskobling?
0;Hei, du kan vise hvor bestillingen min er
0;Hei når kommer bestillingen min?
0;Kan ikke finne bestillingen min
0;Hvordan er bestillingen min?
0;Hvordan å gjøre med sporingskobling
0;hvordan finner jeg bestillingen min
0;hvordan finner jeg bestillingen min
0;Hvordan kan jeg få en sporingskobling til bestillingen min
0;Hvordan er leveringstiden?
0;Hvordan er leveringstiden?
0;hvordan ser pakken ut?
0;hvordan vet jeg når varen kommer
0;jeg mottok ikke pakken min?
0;jeg har bestilt 3 plakater og lurer på hvor de er?
0;jeg har bestilt plakater, hvor er de?
0;jeg har lagt ut 3 plakater og lurer på hvor de er
0;jeg har ikke mottatt det jeg bestilte
0;jeg har ikke mottatt mine ting
0;Jeg har ikke mottatt noen leveringsbekreftelse, hvor er pakken min?
0;jeg har ikke mottatt bestillingen
0;Jeg finner ikke leveringsdetaljer på denne bestillingen. Kan du se om det ble sendt?
0;jeg lagde en bestilling og lurte på hvor det er
0;jeg savner min levering, hvor er det?
0;Jeg trenger å vite hvor bestillingen min er
0;jeg lurer på når bestillingen min forventes å bli levert til meg?
0;jeg lurer på om du kan se hvor deres ordre er?
0;jeg lurer på om bestillingen min er på?
0;jeg lurer på om bestillingen min kan komme før jul?
0;Jeg vil spore en kringkasting
0;Jeg vil spore mine bestillinger, hvordan gjør jeg det?
0;Jeg vil vite hvor bestillingen min er
0;Kan du hjelpe meg å se hvor varene mine er?
0;Kan du ikke se hvor bestillingen min er
0;Kan du se om bestillingen min er i gang?
0;Kan du sende en sporingskobling for bestillingen min
0;på jakt etter bestillingen min
0;Når vil jeg motta levering?
0;Når kommer bestillingen min?
0;Når kommer mine bestilte varer?
0;når mine ting kommer
0;Når kommer produktene mine?
0;Når skjer leveransen min?
0;Så jeg har et spørsmål Jeg trenger en sporingskobling?
0;Bare tenkt på hvor lang tid det tar før jeg får leveransen fra deg?
0;tenkt å se om levering er forsinket når jeg ikke har blitt varslet om at den har blitt sendt
0;Fortsatt tenkt på å sjekke ut når du tror at bestillingen min 1812763 går bort.
0;Lurer på når levering skjer på bestilling 1827379?
0;Lurer på når jeg får plakatene mine?
0;Lurer på hvor bestillingen min gikk?
0;Hva skjedde med bestillingen min?
0;Hva er statusen for bestillingen min?
0;hvor viften er min bestilling
0;Hvor har jeg bestilt tatt?
0;Hvor har jeg bestilt tatt?
0;Hvor har jeg bestilt tatt?
0;Hvor holder varene mine hjem?
0;hvor kan jeg finne bestillingen min
0;hvor er min egentlige bestilling?
0;Hvor er bestillingen min?
0;Hvor er produktet mitt?
0;Hvorfor tar det så lang tid å få pakken min?
0;varene jeg bestilte ikke kommet fram
0;hvor er produktet mitt?
0;hvor er produktet?
0;Vet du når en bestilling kommer
1;Et lite spørsmål til deg. Jeg har angret bestillingen min
1;Hei Jeg trenger hjelp til å fjerne en bestilling
1;Hei, jeg har et spørsmål til deg. Jeg har angret bestillingen min
1;Hei, du kan hjelpe meg med mitt spørsmål. Jeg har angret bestillingen min
1;Hei min bestilling må fjernes
1;Hei, jeg har nylig bestilt en bestilling som jeg vil avbryte
1;Hei, jeg vil ikke ha bestillingen min lenger
1;Hvordan kansellerer du en bestilling?
1;Hvordan kansellerer du en nylig bestilling?
1;jeg må avbryte bestillingen min
1;jeg må avbryte kjøpet mitt
1;jeg bestilte 3 dager siden og har nå fått et rot at pakken er tilgjengelig for nedlasting, men jeg har ikke råd til å plukke den ut, går det tilbake til deg hvis jeg ikke henter det? Hvordan får jeg pengene mine da?
1;jeg bestilte fire plakater i går kveld, men jeg vil ikke ha dem lenger. Kan du avbestille bestillingen min?
1;jeg har gjort en bestilling for tre dager siden og lurer på om det er mulig å fjerne det eller hvis det er for sent?
1;jeg gjorde bare en ordre jeg vil angre
1;jeg har lagt inn en bestilling som jeg ønsker å kansellere
1;jeg har forandret meg
1;jeg angrer
1;jeg har beklaget bestillingen min, kan du fjerne den og kansellere fakturaen min?
1;jeg vil avbryte denne bestillingen
1;Jeg vil avbryte kjøpene mine
1;Jeg vil avbryte bestillingsnummeret 123456
1;jeg vil avbryte kjøpet mitt?
1;jeg vil ikke ha denne artikkelen
1;jeg vil ikke hate hva jeg bestilte, hvordan avbryter jeg
1;Jeg vil avbryte bestillingen min
1;Jeg vil stoppe bestillingen min før den sendes
1;jeg beklager kjøpet mitt på desenio og ønsker ikke å få plakaten hjemme
1;jeg beklager kjøpet mitt på desenio og ønsker ikke å få plakaten hjemme
1;jeg kan få hjelp med å fjerne en bestilling
1;Kan jeg angre kjøpet mitt?
1;Kan du avbryte kjøpet?
1;Kan du stoppe denne bestillingen og sende meg en bekreftelse på kanselleringen
1;Kan du stoppe denne bestillingen og sende meg en bekreftelse på kanselleringen
1;Kan du stoppe bestillingen?
1;Legg igjen en bestilling tidligere i dag at jeg angre.
1;vil gjerne avbryte denne bestillingen før den kan sendes.
1;fjern m i rekkefølge
1;Er det for sent å slette en bestilling?
2;endre bestillingen min
2;Et lite problem. Jeg vil endre bestillingen min
2;Er det en mulighet for at du kan endre bestillingen før den sendes bort?
2;Er det mulig å få leveransen til en annen representant
2;Kan det endre bestillingen?
2;Hei jeg har et spørsmål til deg. Jeg vil endre bestillingen min
2;Hei, du kan hjelpe meg å endre bestillingen min
2;Hei, jeg bestilte bare flere plakater, men vil endre en av bildene
2;Hvordan kan du hjelpe meg å endre bestillingen min
2;Hvordan fortsette å endre bestillingen min
2;Jeg må endre bestillingen min
2;Jeg må endre bestillingen min
2;Jeg må endre bestillingen min, kan du hjelpe meg?
2;jeg bestilte feilte ting, kan du ringe meg og hjelpe meg med å endre?
2;jeg bestilte feil ting, hvordan gjør jeg det
2;Jeg bestilte feil størrelse på rammen for postene mine, kan du endre den slik at den passer til varen jeg bestilte samtidig?
2;jeg bestilte tre plakater, men vil bare ha to
2;jeg bestilte en blå plakat rekkefølge nei xxxxx min ønsket å ha den grønne versjonen. Kan du endre før du sender?
2;jeg har akkurat gjort bestillingen under, men tok feil farge på rammene. Kan du bytte til gull på alle 3 rammer for meg?
2;jeg har akkurat gjort bestillingen under, men tok feil farge på rammene. Kan du bytte til gull på alle 3 rammer for meg?
2;jeg har to plakater som jeg vil bytte til to andre plakater.
2;jeg har forandret meg selv
2;jeg har skjedd å bestille feil dimensjoner for bilderammer i min siste rekkefølge.
2;jeg skjedde å bestille feil ramme, det ville være gull og ikke svart
2;Jeg vil gjerne endre en post hvis det er mulighet, Er dette mulig og kan jeg holde rabatten? ??
2;jeg vil bytte en av mine gjenstander til en annen
2;Jeg vil bytte ett element mot en annen
2;Jeg vil bytte ett element mot en annen
2;Jeg vil endre fargen på rammen jeg bestilte fra en hvit til gullfarget ramme
2;Jeg vil endre fargen på rammen jeg bestilte fra en hvit til gullfarget ramme
2;Jeg vil skifte mine poster mot en annen. Er det greit?
2;Jeg vil endre rammen min mot en annen
2;Jeg vil endre gadgetene mine
2;Jeg vil ha en til de samme elementene som jeg bestilte i samme rekkefølge, vær så snill
2;Jeg vil ha størrelsen mindre på plakatene mine
2;Jeg vil legge til en plakat til kjøpet mitt
2;jeg vil endre bestillingen min
2;Jeg vil endre bestillingen min
2;jeg vil endre bestillingen min, hjelp meg
2;Jeg vil endre varen til et større objekt
2;Kan jeg justere bestillingen min etterpå?
2;Kan du endre bestillingen din?
2;Kan du endre bestillingen min
2;Min ordre må endres, hvordan gjør jeg det
2;Hvis bestillingen min ikke er sendt, kan du vente på å sende den?
2;Ser du på bestillingsbekreftelsen min at jeg skjedde å bestille 2;kan du fjerne en?
2;Skal jeg kunne endre størrelsen på dette?
2;Så jeg har et spørsmål jeg vil endre bestillingen min
3;Bestilte bestillingen min på søndag og har ikke mottatt noen bestillingsbekreftelse ennå?
3;Mottar du ikke et kvittering du har bestilt?
3;Det har ikke vært noen bekreftelse
3;Et lite spørsmål til deg. Jeg har ikke mottatt noen ordrebekreftelse
3;Aldri mottatt noen bekreftelse på kjøpet
3;Har ikke mottatt noen bekreftelse på bestillingen min?
3;Har bestillingen gått gjennom?
3;Har kjøpet mitt gått gjennom?
3;Har du mottatt bestillingen min?
3;Hei, jeg har et spørsmål til deg. Jeg har ikke mottatt noen ordrebekreftelse
3;Hei, det er ingen steder at bestillingen gikk gjennom, hvordan vet jeg det fungerte?
3;Hei, jeg tror ikke jeg har mottatt noen bekreftelse på bestillingen min
3;Hei, jeg har bestilt for en stund siden, men har ikke mottatt kjøpet bekreftet.
3;Hei, jeg har ikke mottatt bestillingsbekreftelse for bestillingen min?
3;Hvordan får jeg en bekreftelse på bestillingen min
3;Hvor lang tid tar det før du får noen bekreftelse på kjøpet?
3;ingen mottatt e-post
3;hørte ikke noe fra deg
3;jeg bestilte 3 plakater forrige dag, skal jeg ikke motta en bekreftelse, det så i instruksjonene du får
3;Jeg bestilte flere produkter fra deg nylig, men har ikke blitt bekreftet
3;Jeg har fortsatt ikke mottatt noen bekreftelse på bestillingen min?
3;Jeg har fortsatt ikke mottatt en ordrebekreftelse via e-post
3;Jeg har ikke mottatt bekreftelse på bestillingen min
3;Jeg har ikke mottatt bekreftelse fra meg
3;Kan ikke sende meg en ordrebekreftelse
3;Legg en bestilling med deg søndag 25/11;men har ikke mottatt noen bestillingsbekreftelse
3;Legg en bestilling med deg søndag 25/11;men har ikke mottatt noen bestillingsbekreftelse
3;du har ikke returnert
3;når jeg mottar bestillingsbekreftelse
3;Problemet er bare at jeg ikke har mottatt et bestillingsnummer, jeg har aldri mottatt noen ordrebekreftelse
3;Har jeg skrevet feil post, eller hvorfor får jeg ikke bestillingsbekreftelse?
3;så jeg har et spørsmål jeg ikke har mottatt en ordrebekreftelse på
3;Hva gjør jeg hvis jeg ikke har mottatt en bestillingsbekreftelse.
3;Hvor er bestillingsbekreftelsen min?
3;Hvorfor har jeg ikke mottatt en ordrebekreftelse?
3;Hvorfor kommer det ikke opp med en e-post som sier hva jeg har bestilt?
4;Det var en feil adresse i min bestilling
4;Det var feil postnummer i bestillingen min
4;Feil navn vises i bekreftelsen
4;Et lite problem. Jeg har skrevet feil adresse
4;Fan også, skrev feil adresse
4;Feil adresse på bestillingen min
4;Endre adressen, fordi jeg har skrevet feil i bestillingen min.
4;Hei Aiva, jeg skjønte nå at jeg har skrevet feil adresse i min bestilling
4;Hei Jeg må endre adressen min
4;Hei jeg har et spørsmål til deg. Jeg har skrevet feil adresse
4;Hei jeg skjedde for å skrive feil adresse, du kan endre
4;Hei, du kan hjelpe meg med mitt spørsmål. Jeg har skrevet feil adresse
4;Hei, du kan hjelpe meg å endre adressen min
4;hei min adresse var feil for bestillingen min
4;Hei, jeg insisterer på at jeg har skrevet feil gate nummer i min bestilling, du kan endre til høyre.
4;Hejsan iva, jeg har laget en bestilling for noen dager siden og så kom inn i min gamle adresse, kan du hjelpe meg å endre den?
4;Hjelp, jeg skjedde å skrive feil adresse
4;Hvordan fortsette å endre adressen min
4;Hvordan endre adresse
4;Hvordan bytte fraktadresse?
4;jeg trenger hjelp med å endre adressen min
4;jeg har nettopp laget en ordre, men så at jeg gikk inn i feil adresse
4;jeg glemte at jeg flyttet
4;jeg har flyttet
4;jeg har gjort en bestilling, men se at det er min gamle adresse, hvordan gjør jeg det?
4;jeg har deg adresse
4;jeg har skrevet feil adresse
4;Jeg skjønte at jeg forlot feil leveringsadresse, kan jeg endre?
4;jeg skjedde å gå inn i feil adresse
4;jeg skjedde å skrive inn feil e-postadresse i min bestilling
4;Jeg ser at feil postnummer er oppgitt i min bestilling
4;jeg har skrevet feil telefonnummer for melding
4;jeg tror jeg bestilte feil adresse, hvordan kan jeg sjekke det?
4;Jeg oppdaget at bestillingen min er feil adresse
4;jeg vil endre adressen
4;adressen min var feil, hvordan endrer jeg
4;bestillingen min er sendt til feil post
4;bestillingen min er sendt til feil post
4;du har mottatt feil post
4;Da jeg bestilte, skjedde jeg å skrive inn feil adresse
4;så jeg har et spørsmål? Jeg har skrevet feil adresse
4;Vent, jeg så at jeg skjedde å skrive inn feil mobilnummer, endrer det?
4;Dessverre har bestillingen min blitt sendt tilbake til deg da mitt telefonnummer var feil og jeg mottok derfor ikke en PIN-kode for henting.
5;Jeg kunne ikke hente pakken min og vil derfor ikke betale SEK 180 fordi jeg ikke hente pakken
5;dette er lagt ut på feil representant
5;Det står at det tar 4 dager å levere og nå har det vært 4 dager og ingen pakke. Hvorfor?
5;Feil navn på pakken, så kan ikke hente pakken min
5;DHL finner ikke mottakerens adresse og mottakeren svarer ikke
5;Et lite problem. Jeg har problemer med levering
5;Hei jeg har et spørsmål til deg. Jeg har problemer med levering
5;Hei, kan du hjelpe meg med mitt spørsmål. Jeg har problemer med levering
5;hei, i posten min fikk jeg da jeg bestilte det sier at det tar ca 5 dager. Nå har det gått 7 og ingen pakke, kan n sjekke hva som skjedde?
5;Hei, jeg gikk inn for å sjekke hvor pakken min var, og dedt sa det ble levert, men det er ikke tilfelle
5;jeg har et hentingspunkt som er langt fra hvor jeg bor
5;Jeg er ahr problem med min levering
5;Jeg bor i Kil og får alltid min levering til ICA her i Kil. Nå har jeg mottatt min levering til en butikk på Hammrö i Karlstad. Det er 3 miles der.
5;Jeg mottok sms at pakken ankom, men pakken var ikke i det hele tatt med min agent
5;jeg har gjort en bestilling, men nå så at pakken min allerede burde vært levert
5;jeg henter aldri pakken og nå har posten sendt den tilbake, hva skal jeg gjøre?
5;jeg hente ikke pakken før den ble sendt tilbake, kan du sende den igjen?
5;jeg har fått bekreftelse på at pakken min kommer, men det er ikke, hva skal jeg gjøre?
5;jeg har blitt påminnet om å hente pakken min, men det er ikke noe å hente på pickup-punktet
5;Jeg har mottatt min leveranse levert til Kungsholmen, men jeg bor på engelsk
5;jeg var i posten i dag, bestillingen er ikke på plass
5;Kan du sende leveransen igjen?
5;Kjøpte en plakat fra deg som jeg dessverre ikke hadde tid til å hente på grunn av mange jobber og forretningsreiser. Så pakken gikk tilbake.
5;leveransen ser ut til å havne i Borlänge og ikke lenger ut til Sundborn !!
5;levering er ikke på, hvorfor
5;Min levering er fast et sted
5;Min levering synes å være helt feil
5;Mine leverrans
6;En ramme jeg fikk er ødelagt i ett hjørne
6;Den store rammen har en torn på vei og plexiglasset har brutt, kan det få kompensasjon?
6;Det var en sprekk i glasset på min bilderamme
6;Det har vært folder på bildene mine
6;Det ser ut som blekk blekk som er i rammen av bildet.
6;Det var en sprekk i glasset på rammen min
6;Det er en sprekk langs hele den lange siden av rammen
6;det er noe rart om mitt produkt
6;det er skade på pakken min
6;Etter å ha hentet pakken min så jeg umiddelbart at pakken ble sittende fast
6;En av rammene i bestillingen min ble ødelagt da jeg åpnet boksen
6;En av rammene ble ødelagt da jeg mottok leveransen.
6;En av rammene plexi ble brutt i ett hjørne, hvordan gjør jeg det?
6;Et lite spørsmål til deg. Jeg har defekte varer
6;Et lite spørsmål til deg. Min levering er skadet
6;Din transportør har ødelagt mine varer, jeg vil ha nye
6;Et lite problem. Min levering er skadet
6;fikk pakken min i dag, ble litt mindre glad da jeg åpnet og så at pakken var mashed,
6;fikk pakken min i dag, ble litt mindre glad da jeg åpnet og så at pakken var mashed,
6;har rederiet ødelagt mine varer
6;Fargene er bleknet
6;glasset i rammen min er sprukket
6;glasset i rammen har en stor ripe
6;Glasset var sprakk på ett brett
6;Glasset er ødelagt, hvordan gjør jeg det?
6;Hei AIVA, jeg er veldig skuffet over levering av produktene, min pakke fullstendig ødelagt.
6;Hei, jeg fikk levering nå, og det ser ut til å bli skadet
6;Hei jeg har et spørsmål til deg. Min levering er skadet
6;Hei, kan du hjelpe meg med mitt spørsmål. Min levering er skadet
6;Hei levering kom nå, og det ser skadet ut
6;hei min pakke har vannskader
6;hei min pakke er ganske flatt
6;hei min pakke er skadet
6;hei pakken er fullt forstått
6;Hejsan, det har gått villt på reisen, fordi mine produkter er helt ødelagt.
6;Hejsan, da jeg plukket opp pakken min, ble den helt ødelagt og det har blitt en stor avtale under transporten.
6;Hei, dårlig misfornøyd med plakatene mine målrettede dårlige kvalitet.
6;Hele bildet er plissert, hva gjør jeg?
6;Hvor vanskelig kan det være å levere en hel pakke, dette er andre gang varene mine har blitt ødelagt under turen
6;Bare lastet ned min pakke og alle bilder ble dessverre ødelagt
6;i vår bestilling med deg fikk vi en skadet plastplate, platen som tilhører rammen dermed.
6;jeg har defekte varer
6;jeg fikk bestillingen min hjem og da jeg åpnet innså jeg at den var ødelagt
6;Jeg har postene mine hjemme og det er folder på hele bildet
6;jeg kom hjem med plakatene mine og de er helt stygg, vil ha nye
6;Jeg har en plakat med en prikk på det som ikke burde være der
6;jeg hentet bestillingen i dag, men det viste seg dessverre at det ble skrubbet av posten
6;jeg hentet bestillingen i dag, men det viste seg dessverre at det ble skrubbet av posten
6;Jeg kjøpte plakater fra deg som ble levert i en innpakket pakke som resulterte i at alle tre plakatene hadde synlige stygge folder.
6;Jeg vil gjerne annonsere min pakke. Pakker var viktige da jeg fikk det, akkurat som bildene.
6;Jeg vil gjerne annonsere min pakke. Pakker var viktige da jeg fikk det, akkurat som bildene.
6;Jeg vil annonsere en ramme jeg kjøpte fra deg. Da jeg skrudde sammen, gikk skruen av.
6;kartongen hadde brutt ned og en av plakatene er klumpete jeg vil ha en ny
6;bestillingen min er ødelagt
6;Mitt eneste element ble ødelagt
6;Min bestilling var dessverre skadet i transport og dermed plakatene er skadet. Hvordan gjør jeg nå?
6;Min ordre er defekt
6;Mine poster er misfarget
6;Mine poster er ødelagte
6;Mine varer ble skadet, hva skal jeg gjøre?
6;Mine varer er ødelagte, hva gjør jeg?
6;Mine plakater er blitt litt deprimerte og at de også har folder på seg selv
6;Mine plakater er blitt litt deprimerte og at de også har folder på seg selv
6;Mine plakater er blitt litt deprimerte og at de også har folder på seg selv
6;Min agn ble helt mashed når jeg fikk den og også når varene inni
6;min pakke har skade
6;Min pakke var kantet på den ene siden
6;Min pakke er skadet, hvordan gjør jeg nå?
6;Møt av en pakke som er utrolig stor
6;Du har et merkelig transportselskap som håndterer varene dine på denne måten
6;Da jeg fikk min bilderamme hjemme, var glasset sprakk.
6;Da jeg kom hjem, var det en sprekk i brillene
6;Når jeg lastet ned pakken min, ble den ødelagt.
6;Når jeg lastet ned pakken min, ble den ødelagt.
6;Da jeg åpnet plastemballasje der røret lå, ser jeg at røret er flatt.
6;Da jeg åpnet plastemballasje der røret lå, ser jeg at røret er flatt.
6;Pakket inn rammen min og skjønte at den var ødelagt
6;Pakken jeg mottok fra deg ble ødelagt, hvordan løser vi dette?
6;Produktet ser litt rart ut i fargene
6;er gadgets brutt
6;I siste rekkefølge var en av plexiglasplaten brutt (se bilde
6;Rammen jeg mottok er skrapet / skrapt noen steder
6;Rammen vi bestilte ble brutt, vil gjerne ha en ny
6;Rammen vi kjøpte er helt snø og henger ut av veggen, jeg vil klage på produktet
6;dritten er ødelagt
7;Hei du har sendt pakken med Bring Or DHL eller Postnord
7;Hei du har sendt pakken med DHL
7;Hei du har sendt pakken med DHL eller Postnord
7;Hei, har du sendt pakken med Postnord eller Schenker
7;Hei, har du sendt pakken med Schenker
7;Hei, har du sendt pakken med Schenker Or Bring
7;Hei, hvilken agent sendte du bestillingen din til?
7;Hvordan vet jeg hvor pakken min sendes til?
7;Jeg vil endre leveringsmetoden
7;Jeg vil velge utleveringsted, kan du gjøre det?
7;Vil pakken komme til min vanlige kiosk for pakker?
7;Min pakke er utdelt til et dårlig sted, jeg vil endre leveringsstedet
7;Er det i posten du får når du bestiller hvor pakken kommer til?
7;Så jeg har et spørsmål Hvilken representant kommer pakken til?
7;Til hvilken butikk vil pakken komme til?
7;Hvor kan jeg få pakken min?
7;Hvor er bestillingen sendt til, hvilken agent?
7;Hvor er min pickup punkt?
7;Hvilke samlingspunkter er der for meg?
7;Hvilket postagent sender du til?
8;Et lite spørsmål til deg. Jeg vil gjerne returnere
8;Et lite problem. Jeg vil gjerne returnere
8;Det kan returnere elementet mitt
8;Hei jeg har et spørsmål til deg. Jeg vil gjerne returnere
8;Hei jeg har returnert mine malerier når jeg får pengene tilbake ??
8;Hei, kan du hjelpe meg med mitt spørsmål. Jeg vil gjerne returnere
8;hvordan fungerer returarbeidet
8;hvordan skal det komme tilbake?
8;Hvordan kan jeg returnere varen min?
8;Hvordan henter jeg mine varer?
8;Jeg må returnere mine varer
8;Jeg må returnere varen min
8;jeg forstår ikke hvilket patch jeg skal bruke når jeg sender tilbake. Skal jeg tape også?
8;Jeg har akkurat fått bestillingen min hjem, men vil ikke ha det i det hele tatt
8;jeg prøver å få tilbake på to plakater, men når jeg lager retur, står det at det ikke er noen ordre med disse dataene.
8;jeg har returnert på en bestilling. Hvordan foretar jeg betalingen?
8;jeg har returnert, men ikke mottatt returmelding
8;jeg har registrert at jeg skal returnere med deg. Imidlertid var det ingen returmerke i leveransen.
8;Jeg har åpnet produktet, kan jeg fortsatt returnere det?
8;jeg heter og har bestillingsnummer 123456;jeg vil sende tilbake varene mine
8;Jeg ønsker å gi tilbake, men trenger en returmelding
8;Jeg ønsker å returnere, men det er ikke mulig å legge inn bestillingsnummeret
8;Jeg vil ha et returnotat på innlegget som jeg kan lim inn
8;Jeg vil returnere mine poster
8;Jeg vil returnere mine poster
8;Jeg vil sende tilbake mine poster
8;Jeg vil sende tilbake mine ting
8;Jeg vil sende plakaten tilbake
8;Kan jeg returnere varene mine?
8;Kan du hjelpe meg med min retur
8;Min partner sa nei til plakaten, så jeg må gå tilbake. Hva patch og jeg bruker da?
8;Mine rammer er ødelagte, og jeg vil ikke ha dem lenger
8;Du sendte meg en duplikat, jeg trenger et returbrev
8;Skal jeg sende retur i samme boks som jeg mottok varen?
8;Så jeg har et spørsmål jeg vil gjengi tilbake
8;Tjena Aiva, jeg heter a og jeg vil forlate amina-varer igjen
8;Hvor returnerer jeg mine varer?
8;hvilken adresse skal jeg gå tilbake til
9;Et lite spørsmål til deg. Fortell oss om returkostnader
9;Et lite problem. Fortell oss om returkostnader
9;Hei jeg har et spørsmål til deg. Fortell oss om returkostnader
9;Hei, kan du hjelpe meg med mitt spørsmål. Fortell oss om returkostnader
9;Hejsan Aiva, hva er returkostnaden for å sende tilbake?
9;Hvor høy er returkostnaden
9;Hvor lenge fra å sende varene tilbake til jeg får pengene?
9;Hvor mye koster det å returnere sine varer
9;Hvor mye koster returavgiften?
9;jeg synes det er feil å sende penger tilbake
9;jeg er ikke fornøyd med bestillingen min og vil returnere mine varer, hva koster det?
9;Kan du få retur gratis?
9;Kan returkostnaden være annerledes?
9;Koster det ekstra å returnere?
9;koster avkastningen meg?
9;Må jeg betale for å returnere varen min?
9;Jeg må betale for retur
9;Hvis jeg angrer, koster det ekstra å sende tilbake =
9;står du for retur?
9;Så jeg har et spørsmålReport på returkostnader
9;Ta ut litt kostnad på avkastning
9;Hva koster det å sende tilbake plakatene mine?
9;Hva koster det å returnere varen sin
9;Hva koster det å sende tilbake
9;Hva er returprisen?
9;Hvorfor koster det å sende tilbake?
9;Hva er kostnaden ved å returnere en vare
9;Hvilket beløp må jeg betale for retur
10;I tillegg har jeg noen andres malerier (som bor i Tyskland?)
10;Et lite spørsmål til deg. Jeg fikk feil produkt
10;Et lite problem. Jeg fikk feil produkt
10;Feil poster og leveringsnotat i pakken min
10;Feil produkt har kommet hjem til meg
10;fikk feil ting
10;Har en ramme i stedet for en plate, hva er dette?
10;Har fått feil ting hjemme
10;Hei jeg har et spørsmål til deg. Jeg fikk feil produkt
10;Hei, jeg bestilte en svart ramme, men vil virkelig ha en hvit, kan du hjelpe meg?
10;hejsan, da jeg åpnet pakken min, skjønte jeg at det ikke er hva jeg bestilte
10;Hei, hva savner jeg hvis jeg hadde noen problemer?
10;plukket ut bestillingen min og mottatt
