0;behöver hjälp att hitta min order
0;Jag har beställt saker och det har inte uppnåtts
0;Jag vet inte när jag kommer att få min beställning
0;Börjar bli lite iriterad, min order skulle vara här men har inte kommit
0;Det har gått 10 dagar och jag har inte fått varorna än?
0;Det står att jag skall få en spårningslänk men den har ite kommit, när kommer den?
0;Ett litet problem. Jag behöver en spårningslänk?
0;Finns det möjlighet att få leverans innan 22/12
0;har ej fått ngt meddelande via sms!
0;Har ni info om min order?
0;Har ni något spårningsnummer till min order?
0;Har ni skickat min order
0;hej jag behöver veta var min order är
0;Hej jag har en fråga till er. Var är min order?
0;Hej jag har inte fått något meddelande om att min order är framme
0;Hej jag sitter här och funderar på när mi order kommer
0;hej jag skulle vilja se hur långt min order kommit
0;Hej kan ni hjälpa mig med min fråga. Jag behöver en spårningslänk?
0;Hej kan ni visa var min order är
0;Hej när kommer min order att komma?
0;hittar inte min order
0;Hur går det med min order?
0;Hur gör man med spårningslänk
0;hur hittar jag min order
0;hur hittar jag min order
0;Hur kan jag få en spårningslänk till min beställning
0;Hur ligger det till med leveranstid?
0;Hur ligger det till med leveranstid?
0;Hur ser det ut för mitt paket?
0;hur vet jag när varan kommer
0;Jag haft inte fått mitt paket?
0;Jag har beställt 3 posters och undrar vart dom är?
0;jag har beställt posters, var är dom?
0;Jag har ebställt 3 posters och undrar vart dom är
0;jag har inte fått det jag beställde
0;jag har inte fått mina saker
0;Jag har inte fått någon leveransbekräftelse, var är mitt paket?
0;Jag har inte fått ordern
0;Jag hittar inte leveransuppgifter på denna order. Kan ni se om den skickats? 
0;Jag la en order och undrar vart den är
0;Jag saknar min leverans, var är den?
0;Jag skulle behöva veta vart min order är
0;Jag undrar när min order är beräknad att levereras till mig?
0;Jag undrar om man kan se vart sin order är?
0;Jag undrar om min beställning är påväg?
0;Jag undrar om min order hinner komma fram innan jul?
0;Jag vill spåra en sändning
0;Jag vill spåra min order, hur gör jag?
0;jag vill veta var min order är
0;Kan du hjälpa mig att se var mina varor befinner sig?
0;Kan inte du ta dig en titt var min order är
0;Kan ni se om min order är på gång?
0;Kan ni skicka en spårningslänk för min order
0;letar efte min order
0;När får jag leverans?
0;När kommer min order?
0;När kommer mina beställda varor?
0;när kommer mina grejor
0;När kommer mina produkter?
0;När sker min leverans?
0;Så jag har en frågaJag behöver en spårningslänk?
0;Tänkte bara kolla hur lång tid det tar innan jag får leveransen från er?
0;tänkte se om leveranen blir försenad då jag inte fått meddelande att det har skickats
0;Tänkte ändå bara kolla av när ni tror att min beställning 1812763 går iväg.
0;Undrar om när leverans sker på order 1827379?
0;Undrar ungefär när jag kommer få mina posters?
0;Undrar vart min order tagit vägen?
0;Vad har hänt med min beställning?
0;Vad är status på min order?
0;var fan är min order
0;Var har det jag beställt tagit vägen?
0;Var har det jag beställt tagit vägen?
0;Var har det jag beställt tagit vägen?
0;Var håller mina varor hus?
0;var kan jag hitta min order
0;var är egenteligen min order?
0;Var är min order?
0;Var är min vara?
0;Varför tar det så lång tid att få mitt paket?
0;varorna som jag beställde har inte kommit
0;vart är min vara?
0;vart är varan?
0;Vet du när mon order kommer
1;En lite fråga till er. Jag har ångrat min order
1;Hej jag behöver hjälp att ta bort en order
1;Hej jag har en fråga till er. Jag har ångrat min order
1;Hej kan ni hjälpa mig med min fråga. Jag har ångrat min order
1;Hej min order behöver tas bort
1;Hej, jag har gjort en order nyligen som jag vill avboka
1;Hej, jag vill inte ha min order längre
1;Hur gör man för att avboka en beställning?
1;Hur gör man för att avboka en order som man nyligen gjort?
1;Jag behöver häva min order
1;Jag behöver makulera mitt köp
1;Jag beställde för 3 dagar sedan och har nu fått ett mess om att paketet finns att hämta ut, men jag har inte råd att hämta ut den, går den tillbaka till er ifall jag inte hämtsr ut den? Hur får jag då tilbaka mina pengar?
1;Jag beställde igår kväll fyra stycken affischer, men jg vill inte längre ha dem Kan ni annullera min order?
1;Jag gjorde en beställning för tre dagar sedan och undrar om det går att ta bort den eller om det är för sent?
1;Jag gjorde precis en beställning som jag vill ångra
1;Jag har lagt en order som jag skulle vilja avbeställa
1;jag har ändrat mig
1;jag har ångrat mig
1;Jag har ångrat min order kan ni ta bort den samt makulera min faktura?
1;jag vill avbeställa den här ordern
1;Jag vill avboka mina köp
1;Jag vill avboka order med nummer 123456
1;Jag vill avbryta mitt köp?
1;jag vill inte ha den här varan
1;jag vill inte had det jag beställde, hur avbeställer jag
1;Jag vill makulera min order
1;Jag vill stoppa min beställning innan den skickas
1;Jag ångrar mitt köp hos desenio och vill inte få hem postern
1;Jag ångrar mitt köp hos desenio och vill inte få hem postern
1;kan jag få hjälp att ta bort en order
1;kan jag ångra mit köp?
1;Kan ni annullera mitt köp?
1;Kan ni stoppa denna order och skicka mig en bekräftelse på avbokningen
1;Kan ni stoppa denna order och skicka mig en bekräftelse på avbokningen
1;Kan ni stoppa ordern?
1;La en order tidigare i dag som jag ångrar.
1;skulle vilja avbryta denna order innan den hinner skickas.
1;Ta bort m in beställn ing
1;Är det för sent att ta bort en beställning?
2;byt min order
2;Ett litet problem. Jag vill ändra min order
2;Finns det en möjlighet att ni hinner ändra beställningen innan den skickas iväg?
2;Går det att få leveransen till ett annat ombud
2;Går det ändra ordern?
2;Hej jag har en fråga till er. Jag vill ändra min order
2;Hej kan ni hjälpa mig att ändra min order
2;Hej, jag beställde precis flera posters, men vill ändra en av bilderna
2;Hur kan ni hjälpa mig att ändra min order
2;Hur ska jag gå tillväga för att ändra min order
2;Jag behöver ändra min beställning
2;Jag behöver ändra min order
2;Jag behöver ändra min order, kan ni hjälpa mig?
2;Jag beställde fel poster, kan ni ringa upp mig och hjälpa mig ändra?
2;jag beställde fel saker, hur gör jag
2;Jag beställde fel storlek på ramen till min poster, kan ni ändra så den passar med den poster jag beställde samtidigt?
2;Jag beställde tre planscher men vill bara ha två
2;Jag bestäållde en blå affisch ordernr xxxxx min ville egentlige ha den gröns versionen. Kan ni ändra innan ni skickar?
2;Jag gjorde nyss nedan beställning men tog fel färg på ramarna. Kan ni ändra till guld på alla 3 ramarna åt mig?
2;Jag gjorde nyss nedan beställning men tog fel färg på ramarna. Kan ni ändra till guld på alla 3 ramarna åt mig?
2;jag har två posters som jag skulle vilja byta mot två andra posters.
2;Jag har ändrat mig
2;Jag råkade beställa fel mått på tavelramarna i min senaste beställning.
2;Jag råkade beställa fel ram, den skulle vara guld och inte svart
2;Jag skulle vilja byta en poster om det finns möjlighet, Är detta möjligt och får jag behålla rabatten? ??
2;jag vil byta min ena poster mot en annan
2;Jag vill byta en poster mot en annan
2;Jag vill byta en poster mot en annan
2;Jag vill byta färg på ramen jag beställde från en vit till guldfärgad ram
2;Jag vill byta färg på ramen jag beställde från en vit till guldfärgad ram
2;jag vill byta min poster mot en annan. Går det bra?
2;Jag vill byta min ram mot en annan
2;jag vill byta mina prylar
2;Jag vill ha en till likadan poster som jag beställde i samma order tack
2;Jag vill ha storleken mindre på mina posters
2;Jag vill lägga till en plansch till till mitt köp
2;jag vill ändra min order
2;Jag vill ändra min order
2;jag vill ändra min order, hjälp mig
2;Jag vill ändra min vara till en större poster
2;Kan jag justera min order i efterhand?
2;Kan man ändra sin order?
2;Kan ni ändra min order
2;Min order behöver ändras, hur gör jag
2;Om min order inte har skickats, kan ni vänta med att skicka den?
2;Ser på min orderbekräftelse att jag råkat beställa 2 st, kan ni ta bort en?
2;Skulle jag kunna få byta storleken på denna?
2;Så jag har en frågaJag vill ändra min order
3;Beställde min order i söndags och har inte fått någon orderbekräftelse än?
3;Brukar man inte får ett kvitto på att man har beställt?
3;Det har inte kommit någon bekräftelse
3;En lite fråga till er. Jag har inte fått någon orderbekräftelse
3;Fick aldrig nån bekräftelse på köpet
3;Har inte fått någon bekräftelse på min order?
3;Har min order gått igenom?
3;Har mitt köp gått igenom?
3;Har ni mottagit min beställning?
3;Hej jag har en fråga till er. Jag har inte fått någon orderbekräftelse
3;Hej, det står ingenstans att beställnngen gick igenom hur vet jag att det funkade?
3;Hej, jag tror inte att jag har fått någon bekräftelse på min order
3;Hejsan, jag gjorde en beställning för ett tag sedan, men har inte fått köpet bekräftat.
3;Hejsan, Jag har inte fått någon orderbekräftelse på min beställning?
3;hur får jag en bekräftelse på min order
3;Hur lång tid brukar det ta innan man får någon bekrftese på sitt köp?
3;inte fått något mail
3;inte hört något från er
3;jag beställde 3 st affischer i förrgår, borde jag inte fått en bekräftelse, det såtr det i instruktionen att man får
3;Jag beställde fler produkter från er nyligen, men har inte fått det bekräftat
3;Jag har fortfarande inte fått ngn bekräftelse på min order?
3;Jag har fortfarande inte fått nån orderbekräftelse på mail
3;Jag har inte fått bekräftelse på min order
3;Jag har inte fått bekräftelse på mina varor
3;jag har inte fått någon information om min order
3;Jag har inte fått någon orderbekräftelse
3;jag har inte fått veta något om min order
3;Jag skrev in fel mailadress, har jag fått någon orderbekräftelse?
3;Kan ni skicka en bekräftelse på nytt
3;Kan ni skicka min bekräftelse?
3;Kan nin inte skicka mig en orderbekräftelse
3;La iväg en beställning hos er söndag 25/11, men har inte fått någon orderbekräftelse
3;La iväg en beställning hos er söndag 25/11, men har inte fått någon orderbekräftelse
3;ni har inte återkommit
3;när får jag orderbekräftelse
3;Problemet är bara att jag inte har fått något ordernummer, jag fick aldrig någon ordersbekräftelse
3;Skrev jag fel mail eller varför får jag ingen orderbekräftelse?
3;Så jag har en frågaJag har inte fått någon orderbekräftelse
3;Vad gör jag om jag inte fått någon orderbekräftelse.
3;Var är min orderbekräftelse
3;Varför har jag inte fått någon orderbekräftelse
3;Varför kommer det inte ett mail där det står vad jag har beställt?
4;Det blev fel adress i min beställning
4;Det blev fel postnummer i min order
4;Det står fel namn i bekräftelsen
4;Ett litet problem. Jag har skrivit fel adress
4;Fan också, skrev fel adress
4;Fel adress på min beställning
4;Går det ändra adress, för jag har råkat skriva in fel i min beställning.
4;Hej Aiva, jag insåg nu att jag skrivit in fel adress i min order
4;Hej jag behöver ändra min adress
4;Hej jag har en fråga till er. Jag har skrivit fel adress
4;Hej jag råkade skriva fel adress, kan ni ändra
4;Hej kan ni hjälpa mig med min fråga. Jag har skrivit fel adress
4;Hej kan ni hjäpa mig att ändra min adress
4;hej min adress blev fel för min order
4;Hej, jag inspg att jag skrivit in fel gatunummer i min order, kan du ändra till rätt.
4;Hejsan iva, jag gjorde en beställning för några dagar sedan och skrev då in min gamla adress, kan du hjälpa mig att ändra den?
4;Hjälp, jag råkade skriva fel adress
4;Hur ska jag gå tillväga för att ändra min adress
4;hur ändrar man adress
4;Hur ändrar man leveransadress?
4;jag behöver hjälp att ändra min adress
4;Jag gjorde precis en beställning, men såg att jag skrivit in fel adress
4;Jag glömde bort att jag flyttat
4;jag har flyttat
4;Jag har gjort en beställning, men ser att det är min gamla adress, hur gör jag?
4;jag har ni adress
4;Jag har skrivit fel adress
4;Jag insåg att jag lämnat fel leveransadress, kan jag ändra?
4;Jag råkade skriva in fel adress
4;Jag råkade skriva in fel e-postadress i min beställning
4;Jag ser att fel postnummer har angivits i min order
4;Jag skrev in fel telefonnummer för avisering
4;Jag tror jag beställde till fel adress, hur kan jag kolla det?
4;Jag upptäckte att det är fel adress på min beställning
4;jag vill ändra adress
4;min adress blev fel, hur ändrar jag
4;Min beställning har blivit skickad till fel mail
4;Min beställning har blivit skickad till fel mail
4;Ni har fått fel mail
4;När jag beställde råkade jag skriva in fel adress
4;Så jag har en fråga? Jag har skrivit fel adress
4;Tjena, Jag såg nu att jag råkad skriva in fel mobilnummer, går det ändra?
4;Tyvärr så har min beställning skickats tillbaka till er då mitt telefonnummer var felaktigt och jag därför inte fick någon pinkod för uthämtning. 
5; Jag kunde inte hämta ut mitt paket och vill därför inte betala 180 kr för att jag inte hämtade ut paketet
5;Denna har postats till fel ombud
5;Det står att det tar 4 dgar att leverera och nu har det gått 4 dagar ocj inget paket. Varför?
5;Det står fel namn på paketet, så kan inte hämta ut mitt paket
5;DHL hittar inte mottagarens adress och mottagaren svarar inte
5;Ett litet problem. Jag har problem med leveransen
5;Hej jag har en fråga till er. Jag har problem med leveransen
5;Hej kan ni hjälpa mig med min fråga. Jag har problem med leveransen
5;hej, i mitt mail jag fick när jag beställde så står det att det tar cirka 5 dagar. Nu har det gått 7 och inget paket, kan n i kolla vad som hänt?
5;Hejsan, jag gick in för att kolla vart mitt paket var, och dedt stod att det var levererat, men så är inte fallet
5;Jag ahr fått ett uthämtningsställe som är långt ifrån där jag bor
5;Jag ahr problem med min leverans
5;Jag bor i Kil och får alltid min leverans till ICA här i Kil. Nu har jag fått min leverans till en butik på Hammrö i Karlstad. Det är 3 mil dit.
5;Jag fick sms om att paketet anlänt men paketet var inte alls hos mitt ombud
5;Jag gorde en beställning, men såg nu att mitt paket redan borde varit levererat
5;Jag hann aldrig hämta paketet och nu har posten skickat tillbaks det, vad göra?
5;Jag hann inte hämta ut paketet innan det skickades tillbaka, kan ni skicka igen?
5;jag har fått bekräftelse att mitt paket är framme, men det är det inte, vad ska jag göra?
5;Jag har fått en påminnelse på att hämta ut mitt paket, men finns inget att hämta ut på uthämtningsstället
5;Jag har fått min leverans levererad till Kungsholmen, men jag bor i enskede
5;Jag var på posten idag, ordern är inte på plats
5;Kan ni skicka leveransen igen?
5;Köpte en poster från er som jag tyvärr inte hade tid att hämta ut pga mkt jobb och tjänsteresor. Så paketet gick i retur.
5;leveransen verkar ha hamnat i Borlänge och ej vidare ut till Sundborn!!
5;leveransen är inte påväg, varför
5;Min leverans har fastnat någonstans
5;Min leverans verkar vara påväg helt fel
5;Min leverrans är iaf inte på G till mig
5;Min order verkar inte komma fram kan ni skicka om
5;Mitt paket har hamnat på ett utlämningsställe jättelångt bort, hur gör jag nu?
5;Mitt paket har hunnit skickas tillbaka
5;Mitt paket har inte kommit?
5;Mitt postombud har tappat bort mitt paket
5;posten har slarvat bort min order, kan ni skicka en ny
5;posten har tappat bort mina varor
5;Så jag har en frågaJag har problem med leveransen
5;Varför har jag inte fått en avisering om leveransen ännu?
5;Vart är min leverans?
5;Verkar som att något har blivit fel med leveransen
5;Vårt paket från er har tappats bort från DHL
6;affischen jag köpte var liksom rödaktig i kanten, det ser inte ut så på bilden på eran hemsida
6;Ber att få reklamera en skadad ram
6;Bilden är inte i mitten av tavlan
6;bilden är lite sne
6;Båda tavlorna har sprickor i sig
6;Den ena ramen jag fick är trasig i ena hörnet
6;Den stora ramen har fått sig en törn påvägen och plexiglaset har gått sönder, går det att få ersättning?
6;Det fanns en spricka i glaset på min tavelram
6;Det har blivit veck på mina bilder
6;Det ser ut som bläckfärg som hamnat i ramen på bilden. 
6;Det var en spricka i glaset på min ram
6;Det är en spricka längs hela långsidan på ramen
6;det är något konstigt med min produkt
6;det är skador på mitt paket
6;Efter att ha hämtat ut mitt paket såg jag direkt att förpackningen fått stryk
6;En av ramarna i min beställning var trasig när jag öppnade lådan
6;En av ramarna var trasig när jag mottog leveransen. 
6;En av ramarnas plexi var trasigt i ena hörnet, hur gör jag?
6;En lite fråga till er. Jag har fått defekta varor
6;En lite fråga till er. Min leverans är skadad
6;Ert transportbolag har förstört mina varor, jag vill ha nya
6;Ett litet problem. Min leverans är skadad
6;fick hem mitt paket idag, blev lite mindre glad när jag öppnade och såg att paketet blivit mosat,
6;fick hem mitt paket idag, blev lite mindre glad när jag öppnade och såg att paketet blivit mosat,
6;fraktbolaget har förstört min vara
6;Färgerna är blekta
6;Glaset i min ram är knäckt
6;Glaset i ramen har en stor repa
6;Glaset var spräckt på ena tavlan
6;Glaset är trasigt, hur gör jag?
6;Hej AIVA, jag är mycket besviken på leveransen av era produkter, mitt paket vr helt förstört.
6;Hej jag fick min leverans nu och den ser skadad ut
6;Hej jag har en fråga till er. Min leverans är skadad
6;Hej kan ni hjälpa mig med min fråga. Min leverans är skadad
6;Hej leveransen kom nu och den ser skadad ut
6;hej mitt paket har fått vattenskador
6;hej mitt paket är ganska tillplattat
6;hej mitt paket är skadat
6;hej paketet är helt förstårt
6;Hejsan, det har gått vilt till på resn, för mina produkter är helt förstörda.
6;Hejsan, när jag hämtade ut mitt paket, var det helt förstört och det har fått sig en rejäl omgån under transporten.
6;Hejsan, sjukt missnöjd med mina posters, riktgt dålig kvalitet.
6;Hela bilden är veckad, vad gör jag?
6;Hur svårt kan det vara att leverera ett helt paket, det här är andra gången mina varor blivit förstörda under resan
6;Hämtade nyss ut mitt paket och alla bilder var tyvärr förstörda
6;I vår order hos er fick vi med en skadad plastskiva, skivan som tillhöra ramen alltså.
6;Jag fick defekta varor
6;Jag fick hem min beställning och när jag öppnade insåg jag att den var trasig
6;Jag fick hem min poster och det är veck på hela bilden
6;Jag fick hem mina posters och de är helt fula, vill ha nya
6;Jag har fått en poster med en prick på som inte ska vara där
6;Jag hämtade upp min beställning idag, men tyärr visade det sig att den blivit tilltufsad med posten
6;Jag hämtade upp min beställning idag, men tyärr visade det sig att den blivit tilltufsad med posten
6;Jag köpte affischer från er som levererades i en tillbucklad förpackning som resulterade i att alla tre affischerna har synliga fula veck. 
6;Jag skulle vilja reklamera mitt paket. Paket var vikt när jag fick det, lika så bilderna. 
6;Jag skulle vilja reklamera mitt paket. Paket var vikt när jag fick det, lika så bilderna. 
6;Jag vill reklamera en ram jag köpt hos er. När jag skulle skruva ihop den så gick skruven av. 
6;kartongen hade gått sönder och en av afischerna är knögglig jag vill ha en ny
6;Min beställning är trasig
6;Min ena vara var trasig
6;Min order var tyvärr skadad i transport och därmed är affischerna skadade. Hur gör jag nu?
6;Min order är defekt
6;Min poster är missfärgad
6;Min poster är trasig
6;Min vara var skadad, vad gör jag?
6;Min vara är trasig, vad gör jag?
6;Mina posters har blivit lite tilltrycka och att de även fått veck på sig
6;Mina posters har blivit lite tilltrycka och att de även fått veck på sig
6;Mina posters har blivit lite tilltrycka och att de även fått veck på sig
6;Mitt aket var helt mosat när jag fick det och också då varorna innuti
6;mitt paket har skador
6;Mitt paket var kantstött på ena sidan
6;Mitt paket är skadat, hur gör jag nu?
6;Möttes av ett paket som är otroligt buckligt
6;Ni har ett konstigt transportbolag som hanterar era varor på detta sätt
6;När jag fick hem min tavelram, var glaset sprucket.
6;När jag fick hem min vara var det en spricka i glaser
6;När jag hämtade ut mitt paket var det trasigt.
6;När jag hämtade ut mitt paket var det trasigt.
6;När jag öppnade plastförpackningen som röret låg i ser jag att röret är tillplattat.
6;När jag öppnade plastförpackningen som röret låg i ser jag att röret är tillplattat.
6;Packade upp min ram och insåg att den är trasig
6;Paketet jag fick från er var trasigt, hur löser vi detta?
6;Produkten ser lite konstig ut i färgerna
6;prylarna är sönder
6;På senaste beställning var en av plexiglasskiva sönder (se bild
6;Ramen jag fick är repad/skrapad på några ställen
6;Ramen vi beställde var trasig, vill gärna ha en ny
6;Ramen vi köpte är helt sne och hänger ut från väggen, jag vill reklamera varan
6;skiten är trasig
6;Så jag har en frågaJag har fått defekta varor
6;Så jag har en frågaMin leverans är skadad
6;Två av posterna var förstörda när jag fick hem de
6;Tyvärr var den förstörd när den kom fram, jag vill inte betala för den.
6;Tyvärr var en av ramarna trasig i två hörn
6;Tyvärr vill jag reklamera mina fraktskadade posters.
6;Tyvärr vill jag reklamera mina fraktskadade posters.
6;var det en stor skada på kartongen och på postersarna.
6;var det en stor skada på kartongen och på postersarna.
6;Varorna jag fått är helt sönder
6;Är måttligt nöjd med min order och båda ramarna var defekta
6;”Glaset” är väldigt repigt på en yta i övrekant.
7;Finns det möjlighet att boka annan utlämningstid?
7;Går det byta ombud?
7;Hej har ni skickat paketet med Bring
7;Hej har ni skickat paketet med Bring Eller DHL Eller Postnord
7;Hej har ni skickat paketet med DHL
7;Hej har ni skickat paketet med DHL Eller Postnord
7;Hej har ni skickat paketet med Postnord Eller Schenker
7;Hej har ni skickat paketet med Schenker
7;Hej har ni skickat paketet med Schenker Eller Bring
7;Hej, vilket ombud har ni skickat min order till?
7;Hur vet jag vart mitt paket skickkas til?
7;Jag vill byta leveranssätt
7;Jag vill välja utlämninghsställe, kan man göra det?
7;Kommer paketet till min vanliga kiosk för paket?
7;Mitt paket är utlämnat till ett dåligt ställe, jag vill byta utlämningsställe
7;Står det i mailaet man får när man beställer vart paketet kommer till?
7;Så jag har en frågaVilket ombud kommer paketet till?
7;Till vilken butik kommer paketet komma till?
7;Var kan jag hämta ut mitt paket?
7;Var är min order skickad till, vilket ombud?
7;Var är mitt uthämtningsställe?
7;Vilka uthämtningsställen finns det för mig?
7;Vilket postombud skickar ni till?
8;En lite fråga till er. Jag vill göra en retur
8;Ett litet problem. Jag vill göra en retur
8;Går det returnera min vara
8;Hej jag har en fråga till er. Jag vill göra en retur
8;Hej jag har returnerat min tavlor när får jag tillbaka pengarna ???
8;Hej kan ni hjälpa mig med min fråga. Jag vill göra en retur
8;Hur fungerar returen
8;hur går det till med retur?
8;Hur kan jag returnera min vara?
8;Hur retunerar jag min vara?
8;Jag behöver lämna tillbaka min vara
8;Jag behöver returnera min vara
8;jag fattar inte vilken lapp jag skall använda när jag skickar tillbaks. Ska jag tejpa också?
8;Jag fick precis hem min order, men vill inte alls ha den
8;Jag försöker göra en retur på två posters men när jag ska skapa returen så står det att det inte finns någon order med de uppgifterna.
8;Jag har gjort en retur på en order. Hur gör jag med betalningen?
8;Jag har gjort en retur, men inte fått en retursedel
8;jag har registrerat att jag ska göra en retur hos er. Dock fanns inte returetikett med i leveransen. 
8;jag har öppnat varan får jag ändå returnera den?
8;Jag heter och har ordernummer 123456, jag vill skicka tillbaka mina varor
8;Jag vill göra en retur, men behöver en retursedel
8;Jag vill göra en retur, men det går inte att skriva in ordernummer
8;Jag vill ha en retursedel på posten som jag kan klistra på
8;Jag vill lämna tillbaka min poster
8;Jag vill returnera min poster
8;Jag vill skicka tillbaka min poster
8;jag vill skicka tillbaka mina saker
8;Jag vill skicka tillbaks planschen
8;Kan jag lämna tillbaka min vara?
8;Kan ni hjälpa mig med min retur
8;Min sambo sa nej till affischena så jag måste lämna tillbaka. Vilken lapp och jag använda då?
8;Mina ramar är trasiga och jag vill inte ha dom längre
8;Ni har skickat en dubblett till mig, jag behöver en retursedel
8;Ska jag skicka returen i samma låda som jag fick varan i?
8;Så jag har en frågaJag vill göra en retur
8;Tjena Aiva, mitt namn är  aoch jag vill lämna tillbak amina varor
8;Var skickar jag tillbaka mina varor?
8;vilken adress ska jag returnera till
9;En lite fråga till er. Berätta om returkostnader
9;Ett litet problem. Berätta om returkostnader
9;Hej jag har en fråga till er. Berätta om returkostnader
9;Hej kan ni hjälpa mig med min fråga. Berätta om returkostnader
9;Hejsan Aiva, vad är returkostnaden för att skicka tillbaka?
9;Hur hög är returkostnaden
9;hur lång tid från att jag skickar tillbaka varorna tills jag får pengarna?
9;hur mycket kostar det att skicka tillbaka sina varor
9;Hur mycket kostar returen?
9;Jag tycker det är fel att det kostar pengar att skicka tillbaka
9;Jag är inte nöjd med min beställning och vill skicka tillbaka min varor, vad kostar det?
9;Kan man få returen gratis?
9;Kan returkostnaden skilja sig?
9;Kostar det extra att lämna tillbaka?
9;kostar returen något för mig?
9;Måste jag betala för att skicka tillbaka min vara?
9;Måste jag betala för retur
9;Om jag ångrar mig, kostr det extra att skicka tillbaka=
9;står ni för returen?
9;Så jag har en frågaBerätta om returkostnader
9;Tar ni ut nån kostnad vid returer
9;Vad kostar det att skicka tillbaka mina posters?
9;Vad kostar det att skicka tillbaka sin vara
9;Vad kostar det att skicka tillbaks
9;vad är returkostnaden?
9;Varför kostar det att skicka tillbaka?
9;Vilken är kostnaden för att skicka tillbaka en vara
9;Vilket belopp måste jag betala för returen
10;Dessutom har jag fått någon annans tavlor (som bor i tyskland?)
10;En lite fråga till er. Jag har fått fel produkt
10;Ett litet problem. Jag har fått fel produkt
10;Fel poster och följesedel i mitt paket
10;Fel produkt har kommit hem till mig
10;fått fel saker
10;Har fått en ram istället för en poster, vad är det här?
10;har fått hem fel saker
10;Hej jag har en fråga till er. Jag har fått fel produkt
10;Hejsan, jag beställde en svart ram, men vill egentligen ha en vit, kan du hjälpa mig?
10;hejsan, när jag öppnade mitt paket insåg jag att det inte alls är vad jag beställt
10;Hejsan, vad glr jag om jag fått efl prosukter
